time,x,y,yaw,d_x,d_y,d_yaw,x_ref,y_ref,yaw_ref,d_x_ref,d_y_ref,d_yaw_ref,xe,ye,yaw_e,vx_local,vx_local_ref,vc,wc
11272.077,2.093320799480877,2.250560620598378,1.6868635416030884,-0.0594795508590293,0.4577371762208359,0.21408800413316073,1.9865425825119019,2.2316133975982666,,-0.04746032878756523,0.41836124658584595,0.21052594482898712,-0.0005435377154182769,0.10844486822916695,-0.05453739818222392,0.46119021581187514,0.421044677496,0.44804423382467257,0.4069985811581076
11272.097,2.092181410598144,2.259209313752207,1.6868635416030884,-0.05696944413540177,0.4324346576820104,0.2010563602130667,1.9865425825119019,2.2316133975982666,,-0.04746032878756523,0.41836124658584595,0.21052594482898712,-0.008822581476776836,0.10882673680624431,-0.058558525386573024,0.4357558795078569,0.421044677496,0.4457436873813512,0.39822018469580833
11272.117,2.0910317945601404,2.2678078973422506,1.6971793174743652,-0.05748080189892355,0.4299291794927909,0.2008553057598517,1.983949899673462,2.2520809173583984,,-0.053334083408117294,0.4176536798477173,0.21052637696266174,0.0035511326967390157,0.10817236046469683,-0.05225985563058089,0.4333011862552533,0.421045273542,0.45032744825257653,0.40860031159358595
11272.137,2.089846770900551,2.2764162090274214,1.7024424076080322,-0.05925118297817619,0.4304155842491416,0.19961881742180423,1.9826165437698364,2.2625222206115723,,-0.053334083408117294,0.4176536798477173,0.21052637696266174,0.005812414519591453,0.10797027536343896,-0.050989141845437125,0.43401841948617914,0.421045273542,0.45479917424845884,0.4105449990560057
11272.157,2.088612844035092,2.2850512026680043,1.7024424076080322,-0.06169634327160778,0.4317496820197236,0.19903096835417122,1.9826165437698364,2.2625222206115723,,-0.053334083408117294,0.4176536798477173,0.21052637696266174,-0.0024718508044832,0.1083358696647681,-0.05496976121260744,0.4357003354149122,0.421045273542,0.45362962000491547,0.4037450283884504
11272.177,2.0873104280806807,2.293734620011613,1.7077056169509888,-0.06512079772506493,0.43417086721043846,0.2009896020169027,1.9812822341918945,2.272963523864746,,-0.05470859259366989,0.41747337579727173,0.21052636206150055,-0.0003042610050282904,0.10804315693139123,-0.053726343909711094,0.4386447116420944,0.42104279995,0.4564760245287167,0.4055627158368437
11272.197,2.085948831340156,2.3024992288349484,1.7077056169509888,-0.06807983702474985,0.43823044115721027,0.2019182723405845,1.9812822341918945,2.272963523864746,,-0.05470859259366989,0.41747337579727173,0.21052636206150055,-0.008730390604444926,0.1084031120705356,-0.05776470935661093,0.4431224323005239,0.42104279995,0.4528546428459715,0.3988781867968625
11272.216,2.0845331199937824,2.3113484757247886,1.7182319164276123,-0.07078556731713126,0.4424623444823537,0.202392830232335,1.9782036542892456,2.2937893867492676,,-0.062115054577589035,0.41643771529197693,0.21052637696266174,0.003777670331018397,0.10770332441263214,-0.051286266484722454,0.44772879425853607,0.421044707298,0.45511181852299976,0.4098510850856208
11272.236,2.0830809379148203,2.320245851162613,1.7234951257705688,-0.07260910394652204,0.4448687718815164,0.20168099019052788,1.9766508340835571,2.3042004108428955,,-0.062115054577589035,0.41643771529197693,0.21052637696266174,0.0057149803080583685,0.10748098509348333,-0.05005667694566451,0.4503770576696695,0.421044707298,0.45749407268653075,0.4117020151136356
11272.256,2.0816185628423427,2.3291515568350363,1.7234951257705688,-0.07311875362893384,0.445285283651934,0.20205110495212736,1.9766508340835571,2.3042004108428955,,-0.062115054577589035,0.41643771529197693,0.21052637696266174,-0.0028669557099760407,0.10785436630964987,-0.05409769904442774,0.45081106050845393,0.421044707298,0.45411560881767893,0.4047553559417712
